DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/9/2017 8:30:00 AM,75,0,91,1,1,98.67188,1,1,-97.5,0,0
12/9/2017 8:40:00 AM,75,0,94.6,1,1,63.71094,1,1,-96.8,0,0
12/9/2017 8:50:00 AM,75,0,92,1,1,17.94531,1,1,-97.5,0,0
12/9/2017 9:00:00 AM,75,0,86,1,1,30.17969,1,1,-96.8,0,0
12/9/2017 9:10:00 AM,75,0,83.1,1,1,96.84375,1,1,-97.5,0,0
12/9/2017 9:20:00 AM,75,0,87.8,1,1,100,1,1,-96.8,0,0
12/9/2017 9:30:00 AM,75,0,92.3,1,1,92,1,1,-96.8,0,0
12/9/2017 9:40:00 AM,75,0,93.9,1,1,54.1875,1,1,-96.8,0,0
12/9/2017 9:50:00 AM,75,0,90.2,1,1,24.80469,1,1,-96.8,0,0
12/9/2017 10:00:00 AM,75,0,84.2,1,1,57.22656,1,1,-96.8,0,0
12/9/2017 10:10:00 AM,75,0,84.5,1,1,100,1,1,-96.8,0,0
12/9/2017 10:20:00 AM,75,0,89.1,1,1,100,1,1,-96.8,0,0
12/9/2017 10:30:00 AM,75,0,93.2,1,1,85.04688,1,1,-96.8,0,0
12/9/2017 10:40:00 AM,75,0,94.5,1,1,35.79688,1,1,-96.8,0,0
12/9/2017 10:50:00 AM,75,0,88.9,1,1,13.24609,1,1,-97.5,0,0
12/9/2017 11:00:00 AM,75,0,84,1,1,54.89063,1,1,-96.8,0,0
12/9/2017 11:10:00 AM,75,0,84.7,1,1,100,1,1,-97.5,0,0
12/9/2017 11:20:00 AM,75,0,89.2,1,1,100,1,1,-96.8,0,0
12/9/2017 11:30:00 AM,75,0,93.2,1,1,84.23438,1,1,-97.5,0,0
12/9/2017 11:40:00 AM,75,0,93.9,1,1,39.33594,1,1,-97.5,0,0
12/9/2017 11:50:00 AM,75,0,88.6,1,1,22.15234,1,1,-97.5,0,0
12/9/2017 12:00:00 PM,75,0,83.8,1,1,66.9375,1,1,-96.8,0,0
12/9/2017 12:10:00 PM,75,0,85.9,1,1,100,1,1,-97.5,0,0
12/9/2017 12:20:00 PM,75,0,91.3,1,1,97.8125,1,1,-97.5,0,0
12/9/2017 12:30:00 PM,75,0,93.9,1,1,63.82031,1,1,-96.8,0,0
12/9/2017 12:40:00 PM,75,0,91,1,1,30.77734,1,1,-96.8,0,0
12/9/2017 12:50:00 PM,75,0,85.3,1,1,53.16406,1,1,-96.8,0,0
12/9/2017 1:00:00 PM,75,0,85.6,1,1,100,1,1,-97.5,0,0
12/9/2017 1:10:00 PM,75,0,89.8,1,1,100,1,1,-96.8,0,0
12/9/2017 1:20:00 PM,75,0,92.4,1,1,85.76563,1,1,-97.5,0,0
12/9/2017 1:30:00 PM,75,0,93.3,1,1,52.38281,1,1,-97.5,0,0
12/9/2017 1:40:00 PM,75,0,89,1,1,33.22656,1,1,-97.5,0,0
12/9/2017 1:50:00 PM,75,0,83.7,1,1,77.64063,1,1,-97.5,0,0
12/9/2017 2:00:00 PM,75,0,86.8,1,1,100,1,1,-97.5,0,0
12/9/2017 2:10:00 PM,75,0,91.7,1,1,96.26563,1,1,-97.5,0,0
12/9/2017 2:20:00 PM,75,0,95,1,1,55.21094,1,1,-97.5,0,0
12/9/2017 2:30:00 PM,75,0,91.5,1,1,11.05469,1,1,-97.5,0,0
