DateTimeStamp,0-100-100RAH,0-100-100RFSpd,0-100-100SFSpd,0-50-5W_C_DuctPressure,2-100-100CHWValve,2-100-100EAD,2-100-100OAD,2-100-100RAD,2-10100-0HWCValve,CurrentDASP,DACFMUnfiltered,DAFlowCFMFiltered,DARSCalcdSP,DischAirFlowFPM,EF-6Status,GeneralEFCFMTotal,MAT,OAFlowCFM,OAFlowFPM,RACFMUnfiltered,RAFlowCFMFiltered,RAFlowFPM,RAT,RTU-4DAT,TE-1Status,TE-2Status,TE-3Status,OAD,oamindamper,chwvalve,hwvalve,ductpressstp,occ
12/1/2017 10:40:00 AM,0.3938462,0,0,0.009846154,20,0,20,0,20,68,56.66787,2509.017,68,14.59731,0,700,107.1,1.637738,0.4499138,1.572216E-13,1.624623E-13,4.446391E-14,70.2,70.1,1,1,0,0,0,0,0,1.2500,0
12/1/2017 10:50:00 AM,0.2969475,0,0,0.009846154,20,0,20,0,20,68,52.62604,2509.017,68,13.86937,0,700,103.7,1.722001,0.403624,1.697643E-31,1.754231E-31,4.651076E-32,70.3,70.2,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:00:00 AM,0.2969475,0,0,0.009846154,20,0,20,0,20,68,52.58808,2509.017,68,13.55363,0,700,101.7,61.20645,10.20291,0,0,0,70.1,70.3,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:10:00 AM,0.3938462,0,0,0.009846154,20,0,20,0,20,68,49.57751,2509.017,68,12.71095,0,700,98.1,25.39653,5.078979,0,0,0,69.4,70.4,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:20:00 AM,0.593895,0,0,0.009846154,20,0,20,0,20,68,60.91261,2509.017,68,15.7266,0,700,96.3,45.25587,9.3594,0,0,0,69.2,70.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:30:00 AM,0.593895,0,0,0.009846154,20,0,20,0,20,68,55.04513,2509.017,68,14.16558,0,700,90.8,29.52563,5.439167,0,0,0,69.5,70.6,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:40:00 AM,0.593895,0,0,0.009846154,20,0,20,0,20,68,55.81633,2509.017,68,14.32313,0,700,89,0.9412206,0.2350778,0,0,0,69.7,70.6,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:50:00 AM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,51.17239,2509.017,68,12.84071,0,700,92.4,0.1453322,0.03406475,1.541246E-09,1.643996E-09,4.222592E-10,70.1,70.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 12:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,47.44539,2509.017,68,12.22819,0,700,91.1,0,0,2.361803,2.440516,0.6679423,70.9,70.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 12:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,54.47267,2509.017,68,14.01328,0,700,91.2,4.23017E-14,1.05652E-14,1.026832,1.095288,0.2903989,71,70.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 12:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,70.52525,2509.017,68,17.85856,0,700,90.3,0.000815145,0.0001737055,0,0,0,71,70.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 12:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,56.55014,2509.017,68,14.56599,0,700,88.5,1.284842E-05,3.312517E-06,0,0,0,71,70.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 12:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,65.96181,2509.017,68,17.00047,0,700,93.7,2.101262E-18,4.622183E-19,0,0,0,71.1,70.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 12:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,57.90034,2509.017,68,14.9252,0,700,94.1,9.558486E-37,2.798019E-37,0,0,0,71.2,70.9,1,1,0,0,0,0,0,1.2500,0
12/1/2017 1:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,61.11732,2509.017,68,15.78106,0,700,94.1,0.01337017,0.003234959,0,0,0,70.8,70.9,1,1,0,0,0,0,0,1.2500,0
12/1/2017 1:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,64.49215,2509.017,68,17.52827,0,700,98.7,9.791889E-14,2.223421E-14,0,0,0,70.4,70.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 1:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,58.97485,2509.017,68,15.1997,0,700,101.2,3.401114,0.995595,0,0,0,70.3,70.9,1,1,0,0,0,0,0,1.2500,0
12/1/2017 1:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,67.6984,2509.017,68,17.44804,0,700,100.4,2.401731E-07,4.958094E-08,0,0,0,70.2,70.9,1,1,0,0,0,0,0,1.2500,0
12/1/2017 1:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,68.02089,2509.017,68,17.23852,0,700,99.9,0,0,0,0,0,70.3,70.9,1,1,0,0,0,0,0,1.2500,0
12/1/2017 1:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,68.26318,2509.017,68,17.39273,0,700,104.3,0.04105905,0.00874959,0,0,0,71,71.1,1,1,0,0,0,0,0,1.2500,0
12/1/2017 2:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,53.83686,2509.017,68,13.87548,0,700,106.8,2.867812E-28,5.556029E-29,0,0,0,71.8,71.4,1,1,0,0,0,0,0,1.2500,0
12/1/2017 2:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,57.06895,2509.017,68,14.70401,0,700,105.7,8.684134,1.699111,0,0,0,72,71.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 2:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,57.59015,2509.017,68,14.84252,0,700,108.9,0.07846982,0.01520255,0,0,0,72.2,72,1,1,0,0,0,0,0,1.2500,0
12/1/2017 2:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,55.37026,2509.017,68,14.25882,0,700,106.8,1.735677E-11,4.768194E-12,0,0,0,72.4,72.2,1,1,0,0,0,0,0,1.2500,0
12/1/2017 2:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,60.15425,2509.017,68,15.74892,0,700,106.9,3.397841E-07,9.042734E-08,0,0,0,72.5,72.3,1,1,0,0,0,0,0,1.2500,0
12/1/2017 2:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,50.28139,2509.017,68,12.31962,0,700,107.5,9.922929E-36,2.182764E-36,0,0,0,72.6,72.4,1,1,0,0,0,0,0,1.2500,0
12/1/2017 3:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,57.27085,2509.017,68,14.76587,0,700,105.1,0.7615543,2.8519E-11,0,0,0,72.7,72.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 3:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,51.43276,2509.017,68,13.31037,0,700,102.2,0.5446121,0.1360215,0,0,0,72.7,72.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 3:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,74.06761,2509.017,68,19.34642,0,700,98.5,0,0,0,0,0,72.8,72.6,1,1,0,0,0,0,0,1.2500,0
12/1/2017 3:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,56.85327,2509.017,68,14.6529,0,700,95.7,1.466324E-19,3.225499E-20,0,0,0,72.9,72.6,1,1,0,0,0,0,0,1.2500,0
12/1/2017 3:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,48.08455,2509.017,68,12.64742,0,700,92.9,0.005264694,0.001195442,2.008803E-05,2.010895E-05,5.16497E-06,73,72.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 3:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,39.56853,2509.017,68,10.20943,0,700,89.3,0,0,0,0,0,73.1,72.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 4:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,46.88036,2509.017,68,12.08257,0,700,86.3,4.275667E-33,9.111347E-34,0,0,0,73.1,72.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 4:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,60.54542,2509.017,68,15.84172,0,700,84,4.46301E-06,1.226063E-06,0,0,0,72.6,72.6,1,1,0,0,0,0,0,1.2500,0
12/1/2017 4:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,55.21725,2509.017,68,14.12526,0,700,82.4,2.624747E-14,7.210618E-15,0,0,0,72.2,72.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 4:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,64.03605,2509.017,68,16.40129,0,700,80.5,2.90966E-29,8.792088E-30,0,0,0,71.7,72.3,1,1,0,0,0,0,0,1.2500,0
12/1/2017 4:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,56.57122,2509.017,68,14.57159,0,700,78.9,1.268906E-11,3.070162E-12,0,0,0,71.3,72,1,1,0,0,0,0,0,1.2500,0
12/1/2017 4:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,43.83301,2509.017,68,11.71675,0,700,77.1,2.931089E-10,6.655556E-11,0,0,0,71.1,71.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 5:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,41.57068,2509.017,68,10.74209,0,700,75.2,0,0,0,0,0,70.9,71.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 5:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,56.23214,2509.017,68,14.48138,0,700,73.6,0,0,0,0,0,70.6,71.3,1,1,0,0,0,0,0,1.2500,0
12/1/2017 5:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,49.31831,2509.017,68,12.7109,0,700,81,0,0,0,0,0,70.3,71.1,1,1,0,0,0,0,0,1.2500,0
12/1/2017 5:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,59.56511,2509.017,68,15.35183,0,700,88.7,0,0,0,0,0,70.1,70.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 5:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,43.96632,2509.017,68,11.21811,0,700,91.3,0,0,0,0,0,70.1,70.6,1,1,0,0,0,0,0,1.2500,0
12/1/2017 5:50:00 PM,0.2969475,0,0,0.009846154,20,0,20,0,20,68,55.84297,2509.017,68,14.84682,0,700,91.9,0,0,0,0,0,70,70.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 6:00:00 PM,0.2969475,0,0,0.009846154,20,0,20,0,20,68,38.78304,2509.017,68,9.995628,0,700,94.8,0,0,0,0,0,69.8,70.2,1,1,0,0,0,0,0,1.2500,0
12/1/2017 6:10:00 PM,0.3938462,0,0,0.009846154,20,0,20,0,20,68,49.62188,2509.017,68,12.72275,0,700,94,0,0,0,0,0,69.6,70,1,1,0,0,0,0,0,1.2500,0
12/1/2017 6:20:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,38.79059,2509.017,68,10.00246,0,700,95,0,0,0,0,0,69.4,69.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 6:30:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,57.75543,2509.017,68,14.88791,0,700,95.8,0,0,0,0,0,69.4,69.6,1,1,0,0,0,0,0,1.2500,0
12/1/2017 6:40:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,46.96656,2509.017,68,12.57875,0,700,94.1,0,0,0,0,0,69.5,69.6,1,1,0,0,0,0,0,1.2500,0
12/1/2017 6:50:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,59.41672,2509.017,68,13.28307,0,700,95.8,0,0,0,0,0,69.6,69.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 7:00:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,45.34911,2509.017,68,11.68791,0,700,96.8,0,0,0,0,0,69.6,69.4,1,1,0,0,0,0,0,1.2500,0
12/1/2017 7:10:00 PM,0.593895,0,0,0.009846154,20,0,20,0,20,68,48.1069,2509.017,68,12.3197,0,700,95.1,0,0,0,0,0,69.5,69.2,1,1,0,0,0,0,0,1.2500,0
12/1/2017 7:20:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,36.32665,2509.017,68,9.346938,0,700,95.1,0,0,0,0,0,69.4,69.1,1,1,0,0,0,0,0,1.2500,0
12/1/2017 7:30:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,56.06937,2509.017,68,14.45087,0,700,96.8,0,0,0,0,0,69.4,69,1,1,0,0,0,0,0,1.2500,0
12/1/2017 7:40:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,59.78391,2509.017,68,15.42631,0,700,95,0,0,0,0,0,69.3,68.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 7:50:00 PM,0.593895,0,0,0.009846154,20,0,20,0,20,68,57.46904,2509.017,68,14.65417,0,700,94.5,0,0,0,0,0,69.3,68.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 8:00:00 PM,0.593895,0,0,0.009846154,20,0,20,0,20,68,38.97618,2509.017,68,10.04541,0,700,97,0,0,0,0,0,69.2,68.6,1,1,0,0,0,0,0,1.2500,0
12/1/2017 8:10:00 PM,0.593895,0,0,0.009846154,20,0,20,0,20,68,56.93699,2509.017,68,14.6382,0,700,95.9,2.048851E-08,4.366055E-09,0,0,0,69.2,68.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 8:20:00 PM,0.593895,0,0,0.009846154,20,0,20,0,20,68,33.94461,2509.017,68,8.74861,0,700,94.6,0,0,0,0,0,69.2,68.3,1,1,0,0,0,0,0,1.2500,0
12/1/2017 8:30:00 PM,0.6907936,0,0,0.009846154,20,0,20,0,20,68,44.62184,2509.017,68,11.50047,0,700,95.8,0,0,0,0,0,69,68.2,1,1,0,0,0,0,0,1.2500,0
12/1/2017 8:40:00 PM,0.6907936,0,0,0.009846154,20,0,20,0,20,68,27.59896,2509.017,68,7.186303,0,700,93.7,0,0,0,0,0,68.9,68,1,1,0,0,0,0,0,1.2500,0
12/1/2017 8:50:00 PM,0.7908181,0,0,0.009846154,20,0,20,0,20,68,57.33191,2509.017,68,14.77397,0,700,94,0,0,0,0,0,68.8,67.9,1,1,0,0,0,0,0,1.2500,0
12/1/2017 9:00:00 PM,0.7908181,0,0,0.009846154,20,0,20,0,20,68,39.69714,2509.017,68,10.24364,0,700,95.6,0,0,0,0,0,68.8,67.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 9:10:00 PM,0.8908425,0,0,0.009846154,20,0,20,0,20,68,44.85586,2509.017,68,11.45477,0,700,94.1,0,0,0,0,0,68.3,67.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 9:20:00 PM,1.087766,0,0,0.009846154,20,0,20,0,20,68,37.35662,2509.017,68,9.598455,0,700,95.6,0,0,0,0,0,67.8,67.3,1,1,0,0,0,0,0,1.2500,0
12/1/2017 9:30:00 PM,1.18779,0,0,0.009846154,20,0,20,0,20,68,52.49845,2509.017,68,13.53053,0,700,96,0,0,0,0,0,67.6,67.2,1,1,0,0,0,0,0,1.2500,0
12/1/2017 9:40:00 PM,1.284689,0,0,0.009846154,20,0,20,0,20,68,38.26374,2509.017,68,9.862295,0,700,94.1,0,0,0,0,0,67.4,67.1,1,1,0,0,0,0,0,1.2500,0
12/1/2017 9:50:00 PM,1.384713,0,0,0.009846154,20,0,20,0,20,68,56.24883,2509.017,68,14.48582,0,700,95.8,0,0,0,0,0,67.3,67,1,1,0,0,0,0,0,1.2500,0
12/1/2017 10:00:00 PM,1.484738,0,0,0.009846154,20,0,20,0,20,68,57.30762,2509.017,68,14.72671,0,700,95,0,0,0,0,0,67.3,66.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 10:10:00 PM,1.484738,0,0,0.009846154,20,0,20,0,20,68,69.57915,2509.017,68,17.0173,0,700,93.8,0,0,0,0,0,67.1,66.8,1,1,0,0,0,0,0,1.2500,0
12/1/2017 10:20:00 PM,1.484738,0,0,0.009846154,20,0,20,0,20,68,40.73131,2509.017,68,10.68618,0,700,96.1,0,0,0,0,0,67.1,66.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 10:30:00 PM,1.584762,0,0,0.009846154,20,0,20,0,20,68,48.14566,2509.017,68,12.49134,0,700,94.5,0,0,0,0,0,67,66.7,1,1,0,0,0,0,0,1.2500,0
12/1/2017 10:40:00 PM,1.584762,0,0,0.009846154,20,0,20,0,20,68,38.24752,2509.017,68,9.857978,0,700,93.8,0,0,0,0,0,66.9,66.5,1,1,0,0,0,0,0,1.2500,0
12/1/2017 10:50:00 PM,1.681661,0,0,0.009846154,20,0,20,0,20,68,38.83992,2509.017,68,10.03853,0,700,96.1,0,0,0,0,0,66.7,66.4,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:00:00 PM,1.681661,0,0,0.009846154,20,0,20,0,20,68,41.57494,2509.017,68,10.89756,0,700,94.7,0,0,0,0,0,66.6,66.2,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:10:00 PM,1.781685,0,0,0.009846154,20,0,20,0,20,68,39.10365,2509.017,68,10.09348,0,700,93.3,0,0,0,0,0,66.5,66.2,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:20:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,56.21871,2509.017,68,14.46589,0,700,95.6,0,0,0,0,0,66.3,66.1,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:30:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,30.09622,2509.017,68,7.850688,0,700,94.1,0,0,0,0,0,66.2,65.9,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:40:00 PM,1.978608,0,0,0.009846154,20,0,20,0,20,68,38.52119,2509.017,68,9.928142,0,700,93.1,0,0,0,0,0,66.1,65.9,1,1,0,0,0,0,0,1.2500,0
12/1/2017 11:50:00 PM,1.978608,0,0,0.009846154,20,0,20,0,20,68,62.534,2509.017,68,15.22722,0,700,95.1,0,0,0,0,0,66,65.7,1,1,0,0,0,0,0,1.2500,0
12/2/2017 12:00:00 AM,2.078633,0,0,0.009846154,20,0,20,0,20,68,39.17903,2509.017,68,10.16029,0,700,93.6,1.721186E-28,4.880913E-29,0,0,0,65.9,65.6,1,1,0,0,0,0,0,1.2500,0
12/2/2017 12:10:00 AM,2.078633,0,0,0.009846154,20,0,20,0,20,68,38.26282,2509.017,68,9.86155,0,700,93.2,0,0,0,0,0,65.8,65.5,1,1,0,0,0,0,0,1.2500,0
12/2/2017 12:20:00 AM,2.178657,0,0,0.009846154,20,0,20,0,20,68,43.75903,2509.017,68,11.32429,0,700,94.8,0,0,0,0,0,65.7,65.4,1,1,0,0,0,0,0,1.2500,0
12/2/2017 12:30:00 AM,2.178657,0,0,0.009846154,20,0,20,0,20,68,102.0306,2509.017,68,24.87617,0,700,93.1,2.055893E-24,5.134767E-25,0,0,0,65.6,65.3,1,1,0,0,0,0,0,1.2500,0
12/2/2017 12:40:00 AM,2.275556,0,0,0.009846154,20,0,20,0,20,68,36.30486,2509.017,68,9.356921,0,700,92.5,0,0,0,0,0,65.5,65.2,1,1,0,0,0,0,0,1.2500,0
12/2/2017 12:50:00 AM,2.178657,0,0,0.009846154,20,0,20,0,20,68,38.42687,2509.017,68,9.911646,0,700,94.1,3.235886E-29,6.471357E-30,0,0,0,65.4,65.1,1,1,0,0,0,0,0,1.2500,0
12/2/2017 1:00:00 AM,2.275556,0,0,0.009846154,20,0,20,0,20,68,32.73449,2509.017,68,8.552588,0,700,92.4,0,0,0,0,0,65.4,65,1,1,0,0,0,0,0,1.2500,0
12/2/2017 1:10:00 AM,2.275556,0,0,0.009846154,20,0,20,0,20,68,39.1326,2509.017,68,10.08572,0,700,92.4,0,0,0,0,0,65.2,64.9,1,1,0,0,0,0,0,1.2500,0
12/2/2017 1:20:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,55.86179,2509.017,68,14.38285,0,700,93.8,0.3349894,0.06699357,0,0,0,65.2,64.8,1,1,0,0,0,0,0,1.2500,0
12/2/2017 1:30:00 AM,2.37558,0,0,0.009846154,20,0,20,0,20,68,56.86879,2509.017,68,14.59391,0,700,92,0,0,0,0,0,65.2,64.6,1,1,0,0,0,0,0,1.2500,0
12/2/2017 1:40:00 AM,2.37558,0,0,0.009846154,20,0,20,0,20,68,33.11319,2509.017,68,8.403238,0,700,92.6,8.464619E-14,1.639915E-14,0,0,0,65,64.6,1,1,0,0,0,0,0,1.2500,0
12/2/2017 1:50:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,47.80334,2509.017,68,12.6555,0,700,92.9,0,0,0,0,0,64.9,64.6,1,1,0,0,0,0,0,1.2500,0
12/2/2017 2:00:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,31.32739,2509.017,68,8.074069,0,700,91.2,1.875264E-23,3.633091E-24,0,0,0,64.8,64.5,1,1,0,0,0,0,0,1.2500,0
12/2/2017 2:10:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,38.2421,2509.017,68,9.858326,0,700,93.5,1.360689E-23,3.73804E-24,0,0,0,64.8,64.4,1,1,0,0,0,0,0,1.2500,0
12/2/2017 2:20:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,41.62209,2509.017,68,10.87894,0,700,92.6,0,0,0,0,0,64.7,64.4,1,1,0,0,0,0,0,1.2500,0
12/2/2017 2:30:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,43.96384,2509.017,68,11.7004,0,700,91,0,0,0,0,0,64.7,64.2,1,1,0,0,0,0,0,1.2500,0
12/2/2017 2:40:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,41.28685,2509.017,68,10.87077,0,700,93.4,3.21444E-22,8.287314E-23,8.287314E-23,0,0,64.6,64.2,1,1,0,0,0,0,0,1.2500,0
12/2/2017 2:50:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,38.77394,2509.017,68,9.998031,0,700,92.2,0,0,0,0,0,64.6,64,1,1,0,0,0,0,0,1.2500,0
12/2/2017 3:00:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,44.2041,2509.017,68,11.4427,0,700,90.9,0,0,0,0,0,64.5,64,1,1,0,0,0,0,0,1.2500,0
12/2/2017 3:10:00 AM,2.672528,0,0,0.009846154,20,0,20,0,20,68,50.13816,2509.017,68,12.92221,0,700,93.6,5.324931E-31,1.329946E-31,0,0,0,64.5,64,1,1,0,0,0,0,0,1.2500,0
12/2/2017 3:20:00 AM,2.622515,0,0,0.009846154,20,0,20,0,20,68,38.44417,2509.017,68,9.910297,0,700,92.3,1.179663E-35,2.359174E-36,0,0,0,64.4,63.9,1,1,0,0,0,0,0,1.2500,0
12/2/2017 3:30:00 AM,2.772552,0,0,0.009846154,20,0,20,0,20,68,40.20522,2509.017,68,10.41374,0,700,90.8,0,0,0,0,0,64.4,63.7,1,1,0,0,0,0,0,1.2500,0
12/2/2017 3:40:00 AM,2.672528,0,0,0.009846154,20,0,20,0,20,68,27.8863,2509.017,68,7.864477,0,700,93.3,5.313615E-37,1.285648E-37,0,0,0,64.3,63.7,1,1,0,0,0,0,0,1.2500,0
12/2/2017 3:50:00 AM,2.672528,0,0,0.009846154,20,0,20,0,20,68,32.65261,2509.017,68,8.41562,0,700,92,0,0,0,0,0,64.2,63.7,1,1,0,0,0,0,0,1.2500,0
12/2/2017 4:00:00 AM,2.672528,0,0,0.009846154,20,0,20,0,20,68,39.13183,2509.017,68,10.10945,0,700,90.3,0,0,0,0,0,64.2,63.7,1,1,0,0,0,0,0,1.2500,0
12/2/2017 4:10:00 AM,2.84757,0,0,0.009846154,20,0,20,0,20,68,40.99103,2509.017,68,10.6118,0,700,93.1,2.68989E-22,5.917E-23,0,0,0,64.1,63.6,1,1,0,0,0,0,0,1.2500,0
12/2/2017 4:20:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,33.50681,2509.017,68,8.635775,0,700,92,0.001373351,0.0003540707,0,0,0,64.1,63.6,1,1,0,0,0,0,0,1.2500,0
12/2/2017 4:30:00 AM,2.772552,0,0,0.009846154,20,0,20,0,20,68,50.58309,2509.017,68,13.24605,0,700,90.6,3.194215E-26,7.977823E-27,0,0,0,64.2,63.6,1,1,0,0,0,0,0,1.2500,0
12/2/2017 4:40:00 AM,2.772552,0,0,0.009846154,20,0,20,0,20,68,38.11402,2509.017,68,9.823201,0,700,93.1,0,0,0,0,0,64.1,63.5,1,1,0,0,0,0,0,1.2500,0
12/2/2017 4:50:00 AM,2.772552,0,0,0.009846154,20,0,20,0,20,68,50.5963,2509.017,68,13.01337,0,700,92,3.009122E-11,7.053153E-12,0,0,0,64.1,63.5,1,1,0,0,0,0,0,1.2500,0
12/2/2017 5:00:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,27.43287,2509.017,68,8.207379,0,700,90.6,0.004376261,0.0009937075,0,0,0,64,63.4,1,1,0,0,0,0,0,1.2500,0
12/2/2017 5:10:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,38.59345,2509.017,68,9.950011,0,700,93.2,3.757479E-12,7.514476E-13,0,0,0,63.9,63.3,1,1,0,0,0,0,0,1.2500,0
12/2/2017 5:20:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,38.52396,2509.017,68,9.931523,0,700,92,0,0,0,0,0,64,63.3,1,1,0,0,0,0,0,1.2500,0
12/2/2017 5:30:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,39.06902,2509.017,2509.017,10.11687,0,700,90.6,4.212324E-10,1.121033E-10,0,0,0,63.9,63.3,1,1,0,0,0,0,0,1.2500,0
12/2/2017 5:40:00 AM,2.944469,0,0,0.009846154,20,0,20,0,20,68,41.84501,2509.017,68,10.65374,0,700,93.5,1.148502E-17,2.526381E-18,0,0,0,63.9,63.2,1,1,0,0,0,0,0,1.2500,0
12/2/2017 5:50:00 AM,2.969475,0,0,0.009846154,20,0,20,0,20,68,55.61618,2509.017,68,14.30042,0,700,92.2,5.675616E-17,1.417533E-17,0,0,0,63.9,63.2,1,1,0,0,0,0,0,1.2500,0
12/2/2017 6:00:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,50.97052,2509.017,68,12.84244,0,700,91,1.530067E-18,4.071994E-19,0,0,0,63.8,63.2,1,1,0,0,0,0,0,1.2500,0
12/2/2017 6:10:00 AM,2.572503,100,20,1.686818,20,0,24,0,78,68,368.0568,2509.017,68,94.85999,0,700,68.5,639.0684,116.3735,746.5008,746.0776,204.5208,65,67,1,1,0,5,0,0,72.5,1.2500,1
12/2/2017 6:20:00 AM,2.475605,44.67969,43.46875,1.238427,20,0,100,0,100,68,378.1339,2509.017,68,96.7046,0,700,62.5,365.3877,69.06654,1593.208,1594.497,436.4953,65.1,78.3,1,1,0,100,0,0,100,1.2500,1
12/2/2017 6:30:00 AM,2.37558,46.76563,43.07031,1.24843,94.04688,0,82.46875,0,100,68,378.4078,2509.017,68,97.33787,0,700,48.3,364.585,66.74043,1566.464,1558.853,427.0443,65,79.5,1,1,0,78.0859375,0,92.5586,100,1.2500,1
12/2/2017 6:40:00 AM,2.37558,49.1875,42.27344,1.24843,20,0,80.92188,0,100,68,338.4354,2509.017,68,87.22561,0,700,49.9,201.4348,36.62334,1614.064,1613.046,441.9393,65,69.3,1,1,0,76.15235,0,0,100,1.2500,1
